,Age,W,L,MOV,SOS,ORtg,DRtg,NRtg,Pace,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Tm,Age,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,year
12,27.0,42,40,0.04,0.11,110.3,110.2,0.1,98.7,0.527,13.2,23.5,0.222,0.52,12.6,76.1,0.203,LAC,268,623,317,257.2,46.3,98.0,4.802999999999999,11.9,32.8,2.898,34.300000000000004,65.3,5.224,5.356000000000001,21.4,28.7,7.233,10.6,37.49999999999999,47.99999999999999,27.1,7.9,4.3,16.299999999999997,20.0,125.6,15266,156.89999999999998,5.642,3.12,2.9250000000000003,46.50000000000001,154.8,101.39999999999999,146.7,15.200000000000001,15.8,130.9,200.99999999999997,22.300000000000004,12.6,34.9,1.03,6.300000000000002,-2.8000000000000003,3.6,10.100000000000001,20180
13,23.7,35,47,-1.55,0.11,106.5,108.0,-1.5,100.3,0.517,13.8,23.6,0.188,0.514,12.5,77.7,0.19,LAL,241,630,385,264.0,45.199999999999996,97.5,4.7,10.799999999999999,31.600000000000005,3.1669999999999994,34.4,65.9,5.216,5.241,18.000000000000004,25.8,6.845,11.9,39.50000000000001,51.400000000000006,26.2,9.000000000000002,4.8999999999999995,16.3,22.2,119.60000000000001,16872,147.5,5.508000000000001,3.165,2.6990000000000003,50.4,155.39999999999998,103.1,140.59999999999997,17.2,15.5,130.7,198.5,15.4,18.7,34.2,0.9809999999999999,-3.2,3.9,0.8999999999999999,9.0,20180
14,26.0,22,60,-6.21,0.39,104.5,111.0,-6.5,94.9,0.5,14.0,22.4,0.201,0.529,13.8,76.5,0.256,MEM,259,620,362,246.7,37.6,85.2,4.531,9.399999999999999,26.799999999999997,3.0930000000000004,28.4,58.3,4.9639999999999995,5.050999999999999,18.099999999999998,22.700000000000003,7.861,10.1,33.699999999999996,43.8,22.2,7.300000000000001,4.999999999999999,14.700000000000001,24.3,103.0,15402,134.10000000000002,5.464,3.0300000000000007,2.659,47.800000000000004,159.1,101.9,141.9,15.000000000000002,18.9,133.3,193.4,9.700000000000001,11.5,20.799999999999997,0.684,-9.4,-4.8999999999999995,-14.2,3.0000000000000004,20180
15,26.5,44,38,0.48,-0.33,106.8,106.3,0.5,95.6,0.52,13.3,21.5,0.17300000000000001,0.507,13.1,79.0,0.215,MIA,261,675,388,270.3,44.49999999999999,97.50000000000001,4.616999999999999,12.299999999999999,34.0,3.88,32.300000000000004,63.5,5.087000000000001,5.231,17.1,22.5,7.593,10.500000000000002,39.0,49.300000000000004,26.0,8.4,6.0,15.599999999999998,22.199999999999996,118.4,18212,151.1,5.5440000000000005,3.386,2.4640000000000004,47.0,169.4,107.99999999999999,148.8,15.399999999999999,19.3,127.6,202.5,18.3,23.599999999999998,42.1,1.089,-2.0,4.600000000000001,2.5999999999999996,11.1,20180
16,25.9,44,38,-0.3,-0.15,109.8,110.1,-0.3,96.2,0.531,12.9,20.4,0.22,0.528,14.2,75.9,0.22,MIL,259,637,399,258.9,44.6,92.2,4.639,9.6,26.9,3.3269999999999995,34.9,65.39999999999999,5.128,5.271,19.9,25.3,7.887,8.9,33.7,42.49999999999999,24.1,9.8,5.8999999999999995,14.299999999999999,22.1,118.19999999999999,17007,147.7,5.575,3.5149999999999997,2.2899999999999996,40.9,146.99999999999997,94.1,131.3,18.599999999999998,19.799999999999997,117.00000000000001,189.6,23.500000000000007,14.899999999999997,38.60000000000001,0.927,-1.7999999999999998,-2.9,-4.8,10.100000000000001,20180
17,27.1,47,35,2.23,0.12,113.4,111.1,2.3,96.0,0.523,11.4,24.4,0.225,0.539,13.9,76.4,0.18899999999999997,MIN,273,715,409,260.2,44.599999999999994,93.6,4.68,8.6,24.300000000000004,3.2869999999999995,35.8,69.3,5.084,5.152,21.9,27.0,8.033000000000001,11.0,34.0,45.00000000000001,25.0,9.399999999999999,4.4,12.599999999999998,19.0,119.5,19223,157.1,5.5649999999999995,2.677,2.6369999999999996,47.7,147.7,97.29999999999998,133.10000000000002,17.3,13.9,106.39999999999999,194.0,33.5,14.0,47.699999999999996,1.0530000000000002,5.5,-5.699999999999999,0.09999999999999787,13.2,20180
18,27.6,48,34,1.3,0.18,109.6,108.3,1.3,100.5,0.541,13.3,20.0,0.183,0.513,12.5,76.7,0.175,NOP,281,631,387,281.7,50.199999999999996,105.10000000000001,4.643000000000001,13.200000000000003,37.00000000000001,3.541,37.0,68.39999999999999,5.329,5.3709999999999996,19.599999999999998,25.2,7.369,9.700000000000001,43.8,53.3,32.6,9.4,6.9,17.400000000000002,21.200000000000006,133.0,17965,149.00000000000003,5.609999999999999,4.065,1.8829999999999998,34.9,152.20000000000002,95.69999999999999,160.9,15.499999999999998,16.7,128.6,192.8,23.3,18.7,41.9,0.9990000000000001,0.9000000000000001,0.7,1.5999999999999992,12.400000000000002,20180
19,26.3,29,53,-3.56,0.03,107.1,110.7,-3.6,96.8,0.51,13.3,24.1,0.17,0.522,12.2,76.7,0.20800000000000002,NYK,268,671,379,248.70000000000002,42.6,92.49999999999999,4.629,9.0,24.699999999999996,3.1470000000000002,34.0,68.1,4.885999999999999,5.109000000000001,16.7,20.5,8.074,11.099999999999998,35.3,46.300000000000004,21.9,6.5,5.8999999999999995,14.200000000000001,20.6,111.3,16397,144.3,5.4479999999999995,2.6470000000000002,2.134,51.2,159.7,105.69999999999999,130.4,12.299999999999999,20.499999999999996,132.8,196.1,14.700000000000001,12.5,27.0,0.7770000000000001,-3.4000000000000004,-4.4,-7.6,5.4,20180
20,27.3,48,34,3.41,0.0,110.7,107.2,3.5,96.7,0.514,12.4,27.7,0.19699999999999998,0.525,14.7,77.4,0.193,OKC,273,741,376,246.1,40.4,88.7,4.513000000000001,10.5,29.699999999999996,2.9739999999999998,29.899999999999995,59.0,4.957999999999999,5.197,17.3,24.600000000000005,6.711999999999999,13.4,34.0,47.3,21.9,9.099999999999998,5.5,14.000000000000002,20.0,108.60000000000002,18228,141.2,5.409999999999999,3.97,2.492,53.00000000000001,149.1,99.2,122.1,17.3,21.0,113.80000000000001,177.7,25.599999999999998,21.8,47.50000000000001,1.121,-1.0000000000000009,3.4000000000000004,2.4,13.899999999999999,20180
21,25.6,25,57,-4.82,-0.1,105.2,110.1,-4.9,98.1,0.512,13.3,20.0,0.18,0.525,12.8,75.6,0.187,ORL,252,648,371,252.7,43.7,94.30000000000001,4.6240000000000006,10.399999999999999,29.800000000000004,3.0370000000000004,33.099999999999994,64.8,5.087,5.135999999999999,17.0,22.6,7.555000000000001,9.299999999999999,34.7,43.900000000000006,28.2,8.5,4.7,15.600000000000001,19.100000000000005,114.9,16012,146.8,5.4719999999999995,2.9569999999999994,2.57,41.2,150.6,95.4,173.4,16.400000000000002,15.200000000000001,135.6,200.3,12.899999999999999,13.5,26.299999999999994,0.781,-5.2,-3.1,-8.399999999999999,5.1,20180
22,25.8,52,30,4.5,-0.2,109.5,105.0,4.5,99.8,0.535,14.6,25.3,0.198,0.49200000000000005,12.6,78.6,0.218,PHI,257,661,406,248.4,42.29999999999999,89.4,4.742000000000001,11.3,30.599999999999998,3.072,30.899999999999995,58.800000000000004,5.188999999999999,5.353,18.4,24.100000000000005,7.602,11.0,38.1,49.1,28.3,8.2,5.699999999999999,16.7,23.2,114.1,16957,146.8,5.651000000000001,3.3910000000000005,2.465,51.2,155.4,105.2,160.20000000000002,15.6,18.099999999999998,140.29999999999998,191.3,22.000000000000007,25.3,47.3,1.2810000000000001,-1.4000000000000001,8.1,6.899999999999999,14.799999999999999,20180
23,23.7,21,61,-9.37,0.57,103.5,112.8,-9.3,100.3,0.495,13.9,22.5,0.203,0.5329999999999999,11.9,76.5,0.212,PHO,244,663,357,242.7,39.3,87.69999999999999,4.553,9.399999999999999,27.400000000000002,2.913,29.7,60.300000000000004,4.893,5.161000000000001,18.6,24.599999999999998,7.428,11.299999999999999,34.8,46.1,19.3,6.3999999999999995,4.9,15.2,22.8,106.7,16074,128.0,5.486,3.471,2.976,48.8,158.5,102.8,122.49999999999997,12.899999999999999,16.5,144.9,186.89999999999998,7.300000000000001,7.9,15.099999999999998,0.5049999999999999,-11.9,-9.3,-21.099999999999998,-0.6000000000000004,20180
24,25.6,49,33,2.6,0.0,109.1,106.4,2.7,96.5,0.511,12.3,23.3,0.192,0.503,11.7,79.1,0.193,POR,255,740,392,249.7,40.800000000000004,90.80000000000001,4.547,11.000000000000002,30.4,2.898,29.699999999999996,60.30000000000001,4.933000000000001,5.149,17.799999999999997,21.999999999999996,7.6739999999999995,10.3,35.5,45.9,20.5,7.499999999999999,5.6000000000000005,13.5,19.6,110.4,18590,142.4,5.460999999999999,3.319,2.252,48.400000000000006,157.2,103.10000000000001,116.9,14.4,18.899999999999995,125.10000000000001,186.89999999999998,21.600000000000005,23.599999999999998,45.2,1.099,-4.399999999999999,6.2,1.700000000000002,12.899999999999999,20180
25,26.4,27,55,-6.99,0.39,103.7,111.1,-7.4,94.9,0.502,12.8,21.5,0.14300000000000002,0.542,13.5,77.6,0.19899999999999998,SAC,263,670,393,248.39999999999998,41.4,90.19999999999997,4.627,9.200000000000001,24.2,3.233,32.2,65.99999999999999,4.886000000000001,5.138999999999999,12.800000000000002,17.400000000000002,7.364000000000001,10.0,32.599999999999994,42.4,22.400000000000002,8.100000000000001,4.1000000000000005,14.199999999999998,20.099999999999998,105.0,16672,140.89999999999998,5.382,2.6870000000000003,1.948,46.4,158.79999999999998,100.1,137.10000000000002,15.9,15.600000000000001,123.10000000000001,200.49999999999997,8.4,11.6,20.099999999999998,0.6010000000000001,-8.3,-7.1,-15.400000000000002,2.1,20180
26,29.3,47,35,2.89,0.0,107.9,104.8,3.1,95.0,0.507,12.2,23.7,0.18899999999999997,0.507,13.2,78.6,0.17,SAS,293,738,377,231.2,38.00000000000001,83.30000000000001,4.502000000000001,8.899999999999999,24.900000000000002,3.394,29.3,58.7,4.962,5.112,16.099999999999998,20.1,7.768,10.399999999999999,33.4,43.800000000000004,20.900000000000002,7.5,5.900000000000001,12.299999999999999,16.6,101.00000000000001,17073,152.2,5.454,3.4050000000000002,2.3259999999999996,45.3,158.50000000000003,101.49999999999999,138.2,16.099999999999998,20.5,119.39999999999999,198.3,18.400000000000002,25.400000000000002,43.800000000000004,1.1829999999999998,-0.6000000000000003,8.8,8.1,12.999999999999998,20180
27,25.8,59,23,7.78,-0.49,113.8,105.9,7.9,97.4,0.539,12.1,23.0,0.198,0.501,13.0,77.7,0.212,TOR,255,763,385,235.2,41.00000000000001,86.6,4.8420000000000005,11.900000000000002,32.5,3.7060000000000004,29.1,54.00000000000001,5.381000000000001,5.5280000000000005,17.699999999999996,22.1,7.622,9.8,33.8,43.699999999999996,24.299999999999997,7.4,5.7,12.299999999999999,20.899999999999995,111.2,18015,165.10000000000002,5.827999999999999,3.7510000000000003,2.365,50.099999999999994,157.4,104.80000000000001,140.1,15.6,20.3,116.10000000000001,194.9,33.699999999999996,24.000000000000004,57.900000000000006,1.501,11.900000000000002,5.3,17.400000000000002,17.8,20180
28,26.7,48,34,4.3,0.17,108.4,103.9,4.5,95.7,0.527,13.7,21.5,0.20199999999999999,0.506,14.0,79.8,0.19,UTA,264,680,401,243.70000000000002,39.60000000000001,85.00000000000001,4.731,11.1,29.7,2.844,28.5,55.3,5.079000000000001,5.326999999999999,18.2,23.4,7.898,10.0,35.6,45.29999999999999,22.0,8.6,5.9,14.300000000000002,20.1,108.8,16676,153.39999999999998,5.715,3.1710000000000003,2.998,47.7,164.7,106.8,132.6,17.8,22.099999999999998,128.5,192.4,20.000000000000004,26.700000000000003,47.0,1.34,-0.3999999999999999,12.3,11.7,14.2,20180
29,26.9,43,39,0.59,-0.06,109.3,108.7,0.6,96.6,0.525,13.3,23.5,0.196,0.522,13.6,77.1,0.212,WAS,274,739,397,252.5,43.0,92.4,4.789000000000001,10.700000000000001,28.3,3.1080000000000005,32.400000000000006,64.10000000000001,5.134,5.332,18.6,24.3,7.665000000000001,10.1,34.2,44.4,27.599999999999998,8.299999999999999,4.5,15.400000000000002,21.4,115.49999999999999,18406,149.2,5.69,2.8449999999999998,2.736,50.0,153.89999999999998,102.00000000000001,153.2,15.5,16.0,134.3,197.8,22.8,18.4,41.300000000000004,1.047,0.6000000000000003,-1.1,-0.9000000000000008,10.700000000000003,20180
0,25.1,29,53,-6.02,-0.04,108.1,113.9,-5.8,103.9,0.522,14.3,24.7,0.192,0.541,12.8,76.4,0.237,ATL,264,689,389,246.79999999999995,44.4,96.9,4.5569999999999995,13.6,38.4,3.5230000000000006,30.799999999999997,58.599999999999994,5.1530000000000005,5.294,19.300000000000004,25.400000000000002,7.527999999999999,11.3,35.3,46.6,27.000000000000004,8.6,5.0,17.700000000000003,24.2,121.8,16992,144.40000000000003,5.625000000000001,4.101,2.528,45.8,153.5,98.40000000000002,157.99999999999997,16.099999999999998,18.6,137.6,204.59999999999997,14.400000000000002,10.2,24.899999999999995,0.725,-3.7,-7.299999999999999,-10.799999999999999,3.8,20190
1,25.7,49,33,4.44,-0.54,112.2,107.8,4.4,99.6,0.534,11.5,21.6,0.17300000000000001,0.514,13.4,77.0,0.198,BOS,263,711,404,252.9,45.3,96.9,4.679,13.4,36.3,3.6349999999999993,31.8,60.70000000000001,5.254,5.359999999999999,16.700000000000003,20.8,8.068,10.5,37.199999999999996,47.4,28.499999999999996,9.100000000000001,5.5,13.300000000000002,21.5,120.69999999999999,18229,159.9,5.694000000000001,3.7459999999999996,2.234,49.6,158.6,104.1,156.4,16.2,20.999999999999996,113.8,196.79999999999998,24.400000000000002,24.200000000000003,48.4,1.31,2.999999999999999,6.2,9.000000000000002,14.6,20190
2,25.4,42,40,-0.07,-0.33,109.6,109.7,-0.1,100.8,0.52,13.0,23.8,0.21100000000000002,0.512,11.6,76.4,0.19,BRK,258,677,362,246.4,39.800000000000004,88.3,4.628,13.099999999999998,35.8,2.8810000000000002,26.7,52.400000000000006,5.109999999999999,5.315,18.6,25.300000000000004,7.3549999999999995,11.200000000000001,36.5,47.49999999999999,22.400000000000002,6.2,4.199999999999999,14.299999999999997,22.4,111.3,16781,136.1,5.65,3.8440000000000003,3.112,51.800000000000004,162.79999999999998,107.70000000000002,132.6,12.4,13.8,126.2,187.79999999999998,18.900000000000002,18.5,37.1,0.999,-6.299999999999999,1.2000000000000002,-5.2,8.4,20190
3,24.0,22,60,-8.41,0.1,104.8,113.2,-8.4,99.0,0.505,12.7,19.4,0.184,0.541,11.9,77.3,0.188,CHI,242,553,348,272.2,45.3,100.70000000000002,4.518,10.7,31.2,3.1450000000000005,34.5,69.5,4.941,5.037000000000001,18.999999999999996,24.0,7.896,9.2,39.0,48.2,26.199999999999996,8.799999999999999,5.500000000000001,16.4,23.299999999999997,120.59999999999998,14700,137.0,5.395,3.0389999999999997,2.3220000000000005,38.0,155.5,96.1,145.4,15.499999999999998,17.900000000000002,127.8,199.79999999999998,7.1,10.4,17.2,0.513,-13.0,-3.9000000000000004,-17.1,2.0,20190
4,26.6,39,43,-1.1,-0.22,111.4,112.5,-1.1,98.7,0.514,10.9,21.7,0.205,0.5379999999999999,12.1,77.1,0.179,CHO,267,691,362,237.29999999999998,40.4,89.1,4.603000000000001,11.3,31.9,3.367,29.1,57.199999999999996,5.106,5.176,18.4,22.999999999999996,7.986,10.200000000000001,33.7,43.89999999999999,23.199999999999996,7.300000000000001,4.8999999999999995,11.9,18.599999999999998,110.30000000000001,16791,154.60000000000002,5.568,3.289,2.6830000000000003,51.599999999999994,157.60000000000002,103.6,148.6,14.5,18.600000000000005,109.8,201.4,20.200000000000003,13.0,33.3,0.9400000000000001,0.9999999999999998,-4.800000000000001,-3.999999999999999,9.2,20190
5,25.2,19,63,-9.61,0.22,107.7,117.6,-9.9,96.6,0.503,12.2,23.7,0.187,0.564,11.5,77.0,0.18100000000000002,CLE,251,574,325,259.70000000000005,42.4,93.3,4.628,9.6,27.2,2.807,32.9,66.30000000000001,5.019,5.111999999999999,17.9,23.0,7.7170000000000005,12.8,35.00000000000001,47.8,24.299999999999997,6.9,2.8,13.7,21.100000000000005,112.19999999999999,15250,143.70000000000002,5.473,2.7750000000000004,2.6239999999999997,53.9,158.20000000000002,103.69999999999999,145.6,13.3,9.499999999999998,119.0,194.1,13.799999999999999,2.4999999999999996,16.4,0.5760000000000001,-3.8000000000000003,-15.899999999999999,-19.8,0.0,20190
6,26.9,33,49,-1.28,0.42,109.4,110.7,-1.3,99.0,0.519,12.7,22.7,0.21600000000000003,0.522,11.6,77.5,0.191,DAL,264,617,353,258.7,41.0,90.5,4.658,12.800000000000002,36.5,3.069,28.3,54.1,5.335,5.34,21.6,29.0,7.465000000000001,11.5,38.5,49.599999999999994,24.6,7.6,4.6000000000000005,16.000000000000004,21.5,116.39999999999999,15487,141.49999999999997,5.705,3.981,3.271,47.300000000000004,152.3,100.2,146.8,13.799999999999997,16.200000000000003,132.0,193.10000000000005,16.400000000000002,15.700000000000001,32.5,0.9480000000000002,-3.3000000000000007,2.3000000000000003,-0.9999999999999996,8.6,20190
7,24.9,54,28,3.95,0.24,113.0,108.9,4.1,97.7,0.527,11.9,26.6,0.175,0.521,12.3,78.0,0.19399999999999998,DEN,253,715,408,255.2,43.9,94.5,4.699,11.6,33.0,3.4250000000000003,32.2,61.39999999999999,5.293,5.348,16.5,21.5,7.643000000000001,12.299999999999999,35.900000000000006,48.199999999999996,28.799999999999997,8.2,4.6,13.199999999999998,20.7,116.3,18115,153.0,5.629,3.613,2.363,52.7,151.70000000000002,102.09999999999998,155.9,15.2,16.9,110.10000000000001,188.5,27.900000000000002,21.5,49.3,1.2329999999999999,4.5,4.099999999999999,8.699999999999998,15.4,20190
8,26.9,41,41,-0.24,-0.31,109.0,109.2,-0.2,97.4,0.509,12.3,24.8,0.195,0.526,12.8,78.7,0.21100000000000002,DET,266,669,360,246.60000000000005,40.9,92.6,4.293,12.9,36.6,2.866,27.899999999999995,56.199999999999996,4.785000000000001,4.9510000000000005,17.9,23.900000000000006,7.856000000000001,11.5,34.599999999999994,46.1,23.800000000000004,7.0,3.9000000000000004,13.399999999999999,21.999999999999996,112.0,16634,135.4,5.321000000000001,3.8179999999999996,2.559,48.400000000000006,154.29999999999998,99.50000000000001,148.89999999999998,14.2,12.4,115.10000000000001,193.99999999999997,17.900000000000002,19.700000000000003,37.5,0.9700000000000001,-5.6000000000000005,2.0,-3.7,9.6,20190
9,28.4,57,25,6.46,-0.04,115.9,109.5,6.4,100.9,0.565,12.6,22.5,0.182,0.508,11.7,77.1,0.205,GSW,288,722,349,235.39999999999998,43.1,88.10000000000001,4.96,13.999999999999998,36.00000000000001,3.0380000000000003,29.1,52.2,5.658,5.631,15.8,19.4,7.425999999999999,8.7,34.5,42.9,30.2,7.5,5.500000000000001,13.5,19.599999999999998,116.10000000000001,17056,157.99999999999997,5.868999999999999,3.6339999999999995,2.136,49.199999999999996,147.10000000000002,100.2,159.5,14.3,18.5,126.2,182.6,31.9,18.299999999999997,50.199999999999996,1.334,7.799999999999996,0.40000000000000036,8.200000000000003,15.799999999999999,20190
10,29.2,53,29,4.77,0.19,115.5,110.7,4.8,97.9,0.542,12.0,22.8,0.221,0.525,13.4,74.4,0.21,HOU,285,603,391,278.5,44.3,98.7,4.4190000000000005,19.400000000000002,53.800000000000004,3.2180000000000004,24.900000000000002,44.899999999999984,5.635,5.478000000000001,21.400000000000002,26.6,7.715999999999999,10.3,34.599999999999994,45.099999999999994,25.099999999999998,9.9,5.3,14.2,23.7,129.4,17320,147.8,5.744,5.948999999999999,2.214,39.1,137.70000000000002,87.19999999999999,129.5,16.7,17.0,98.7,183.0,32.3,16.799999999999997,49.0,1.208,9.200000000000001,-0.7999999999999997,8.4,16.700000000000003,20190
11,27.0,48,34,3.33,-0.57,109.9,106.5,3.4,98.1,0.53,12.4,21.9,0.182,0.516,14.1,76.2,0.184,IND,275,673,404,270.40000000000003,46.300000000000004,99.29999999999998,4.669,11.799999999999999,31.599999999999998,3.896,34.4,67.6,5.018,5.2780000000000005,18.7,24.4,7.570000000000001,9.499999999999998,36.8,46.29999999999999,29.799999999999994,9.899999999999999,4.8,15.200000000000003,20.799999999999997,122.89999999999999,17839,149.79999999999998,5.5889999999999995,3.223,2.3890000000000002,39.00000000000001,147.1,94.3,158.2,17.700000000000003,15.500000000000002,120.80000000000001,201.70000000000002,18.3,25.9,44.39999999999999,1.111,-0.8,6.499999999999999,5.6,13.000000000000002,20190
12,27.2,48,34,0.85,0.23,112.4,111.5,0.9,101.7,0.529,12.7,22.0,0.258,0.514,11.4,76.0,0.22399999999999998,LAC,276,613,366,259.8,44.3,94.7,4.611,12.7,31.700000000000003,3.3460000000000005,31.400000000000002,63.2,4.682,5.311999999999999,23.399999999999995,28.900000000000002,7.8709999999999996,8.8,36.3,45.1,26.3,6.699999999999999,4.299999999999999,13.9,22.2,124.6,16080,148.0,5.691,3.49,2.719,40.300000000000004,149.9,96.69999999999999,147.79999999999998,11.900000000000002,13.9,120.1,192.2,24.7,13.700000000000001,38.5,1.0430000000000001,6.800000000000002,-2.6000000000000005,4.0,11.999999999999998,20190
13,26.2,37,45,-1.72,0.39,107.8,109.5,-1.7,103.2,0.527,13.4,22.2,0.18,0.516,12.2,76.4,0.192,LAL,274,610,365,267.8,47.8,101.30000000000001,4.7700000000000005,11.399999999999999,34.2,2.797,36.300000000000004,67.29999999999998,5.341,5.325,17.900000000000002,26.2,6.614,10.5,41.900000000000006,52.6,33.300000000000004,8.6,5.6000000000000005,18.1,21.799999999999997,125.0,16133,143.79999999999998,5.532000000000001,3.297,2.776,46.300000000000004,162.49999999999997,105.5,164.5,14.899999999999999,17.7,145.79999999999998,193.00000000000003,12.4,18.000000000000004,30.200000000000006,0.8890000000000001,-5.0,4.4,-0.9000000000000006,8.7,20190
14,27.7,33,49,-2.6,0.51,106.1,108.8,-2.7,96.6,0.508,12.9,20.0,0.21,0.521,13.9,77.6,0.23199999999999998,MEM,275,471,344,282.4,41.99999999999999,93.8,4.507999999999999,11.700000000000001,33.699999999999996,3.3969999999999994,30.599999999999998,60.0,5.053999999999999,5.1370000000000005,19.9,25.799999999999997,7.672000000000001,9.499999999999998,37.699999999999996,47.1,29.099999999999998,10.4,6.899999999999999,14.899999999999999,24.4,115.7,13444,139.9,5.499,3.6289999999999996,2.5829999999999997,38.599999999999994,152.79999999999998,94.9,158.1,18.400000000000002,23.3,128.1,188.7,10.200000000000001,16.400000000000002,26.700000000000003,0.8999999999999999,-8.700000000000001,6.9,-1.8999999999999995,7.8,20190
15,27.0,39,43,-0.23,-0.22,107.3,107.6,-0.3,98.2,0.515,13.1,24.8,0.172,0.51,12.7,77.6,0.201,MIA,267,669,364,250.0,41.60000000000001,91.30000000000001,4.632,11.4,32.4,3.1129999999999995,30.2,59.0,5.152,5.234,15.100000000000001,22.400000000000002,6.7459999999999996,12.3,37.6,49.7,25.0,7.8,6.1000000000000005,14.700000000000001,22.000000000000004,109.8,16787,144.10000000000002,5.477,3.45,2.611,54.900000000000006,164.10000000000002,109.3,145.9,15.0,22.8,129.0,195.9,13.0,23.3,36.1,1.005,-6.5,6.4,-2.220446049250313e-16,9.000000000000002,20190
16,26.9,60,22,8.87,-0.82,113.8,105.2,8.6,103.3,0.55,12.0,20.8,0.19699999999999998,0.503,11.5,80.3,0.162,MIL,275,679,400,245.2,45.2,93.40000000000002,4.709,13.2,37.60000000000001,3.4850000000000003,31.900000000000006,55.99999999999999,5.641,5.493,19.099999999999998,24.4,8.020999999999999,9.200000000000001,39.900000000000006,49.10000000000001,27.299999999999997,7.800000000000002,5.5,13.5,19.299999999999997,122.9,16965,157.5,5.792999999999999,4.433,2.191,40.599999999999994,149.4,98.30000000000001,148.5,14.299999999999999,17.9,105.00000000000001,189.2,28.8,27.599999999999994,56.4,1.497,4.100000000000001,9.899999999999999,14.200000000000003,17.9,20190
17,26.2,36,46,-1.5,0.48,111.4,112.9,-1.5,100.2,0.511,11.4,24.6,0.21,0.5379999999999999,12.9,74.9,0.19,MIN,267,664,366,250.10000000000002,44.300000000000004,96.90000000000002,4.539000000000001,9.8,27.799999999999997,3.461,34.6,69.00000000000001,4.915,5.103,21.099999999999998,26.4,8.009,11.7,34.400000000000006,46.1,28.7,8.2,4.9,13.999999999999998,20.4,119.9,16484,155.5,5.517,3.2010000000000005,2.6970000000000005,49.7,151.60000000000002,100.1,159.2,15.899999999999999,17.0,111.80000000000001,196.5,21.1,11.700000000000003,32.8,0.948,2.500000000000001,-4.9,-2.4,8.2,20190
18,25.7,33,49,-1.33,0.23,111.4,112.6,-1.2,103.3,0.529,12.6,24.1,0.193,0.532,11.6,76.8,0.193,NOP,252,586,340,257.09999999999997,48.9,103.19999999999999,4.6160000000000005,10.799999999999999,31.5,3.285,38.1,71.9,5.114,5.211,19.8,26.0,7.567000000000001,11.7,36.79999999999999,48.4,31.5,8.4,5.9,16.1,21.200000000000003,128.29999999999998,15110,149.90000000000003,5.478,3.4490000000000003,2.115,46.39999999999999,141.5,94.60000000000001,156.70000000000002,14.1,17.7,120.69999999999999,201.70000000000005,18.400000000000006,11.300000000000002,29.499999999999996,0.8270000000000002,-0.7999999999999975,-5.000000000000001,-5.800000000000001,8.599999999999996,20190
19,23.4,17,65,-9.21,0.28,104.5,113.7,-9.2,99.6,0.49,12.4,22.1,0.205,0.5329999999999999,11.7,76.1,0.203,NYK,226,596,327,252.20000000000002,41.10000000000001,94.29999999999998,4.516,10.299999999999999,30.400000000000002,2.9979999999999998,30.8,64.0,4.850999999999999,5.0169999999999995,19.9,25.999999999999996,7.549,12.100000000000001,36.800000000000004,48.800000000000004,20.1,7.0,5.0,14.9,22.499999999999996,112.50000000000001,15047,135.2,5.3790000000000004,2.985,2.8369999999999997,50.0,158.9,103.1,126.4,13.800000000000002,19.1,125.49999999999999,200.3,5.500000000000001,9.8,15.2,0.5099999999999999,-13.8,-8.200000000000001,-22.2,-0.8999999999999998,20190
20,25.7,49,33,3.4,0.15,110.3,107.0,3.3,102.8,0.514,11.7,26.0,0.19,0.523,14.4,78.2,0.20600000000000002,OKC,255,695,405,252.2,43.89999999999999,97.09999999999998,4.542,12.3,35.5,2.7539999999999996,31.6,61.4,5.165,5.232000000000001,18.499999999999996,25.799999999999997,7.239,12.599999999999998,37.00000000000001,49.4,24.500000000000004,9.700000000000001,5.400000000000001,14.300000000000002,22.7,118.6,18195,138.3,5.471,4.0089999999999995,2.268,49.4,149.6,97.7,118.8,17.1,20.2,107.70000000000002,180.1,21.699999999999996,26.099999999999998,47.699999999999996,1.129,-7.0,7.999999999999999,1.0,14.6,20190
21,25.7,42,40,0.71,-0.43,108.9,108.1,0.8,98.1,0.518,11.9,22.0,0.168,0.515,11.8,79.7,0.18600000000000003,ORL,255,692,408,248.49999999999997,41.6,92.6,4.407,11.999999999999998,33.7,3.4399999999999995,29.700000000000003,58.800000000000004,4.9399999999999995,5.0600000000000005,15.4,19.600000000000005,7.712999999999999,9.9,35.900000000000006,45.800000000000004,26.000000000000007,6.700000000000001,5.699999999999999,13.5,18.8,110.60000000000001,17894,138.8,5.402,3.7350000000000003,2.3080000000000003,41.60000000000001,153.29999999999998,96.6,152.0,13.399999999999999,20.9,124.60000000000001,192.60000000000005,15.900000000000002,22.8,38.699999999999996,0.9379999999999998,-9.8,4.199999999999999,-5.700000000000001,9.700000000000001,20190
